 #---------------------------------------------------------------------------
 #   gamma p --> pi0 p                     Apr2013
 #
 #        Q - polar angle of pi0 meson in CMS
 #        err2 = sqrt(stat**2 + (0.02*ds/dOmega)**2)
 #---------------------------------------------------------------------------
 # Eg[MeV]  Eg_min   Eg_max   W[GeV]  cos(Q)    Q    ds/dOmega  stat.  err2
 #                                            [deg]   [µb/sr]   err.
 #--------------------------------------------------------------------------
  1370.52  1367.47  1373.58  1.85801   0.500   60.00  0.5657  0.0176  0.0209
  1370.52  1367.47  1373.58  1.85801   0.567   55.48  0.6964  0.0201  0.0245
  1370.52  1367.47  1373.58  1.85801   0.633   50.70  0.8596  0.0257  0.0309
  1370.52  1367.47  1373.58  1.85801   0.700   45.57  1.3003  0.0342  0.0430
  1370.52  1367.47  1373.58  1.85801   0.767   39.94  1.6325  0.0342  0.0473
  1370.52  1367.47  1373.58  1.85801   0.833   33.56  2.1351  0.0475  0.0639
  1370.52  1367.47  1373.58  1.85801   0.900   25.84  2.1729  0.0731  0.0850
  1370.52  1367.47  1373.58  1.85801   0.967   14.84  1.5996  0.1703  0.1733
  1376.74  1373.58  1379.89  1.86115  -0.967  165.16  1.7212  0.0395  0.0524
  1376.74  1373.58  1379.89  1.86115  -0.900  154.16  1.5778  0.0288  0.0427
  1376.74  1373.58  1379.89  1.86115  -0.833  146.44  1.4446  0.0264  0.0391
  1376.74  1373.58  1379.89  1.86115  -0.767  140.06  1.2896  0.0247  0.0357
  1376.74  1373.58  1379.89  1.86115  -0.700  134.43  1.0644  0.0227  0.0311
  1376.74  1373.58  1379.89  1.86115  -0.633  129.30  0.9296  0.0208  0.0279
  1376.74  1373.58  1379.89  1.86115  -0.567  124.52  0.7570  0.0188  0.0241
  1376.74  1373.58  1379.89  1.86115  -0.500  120.00  0.7154  0.0180  0.0230
  1376.74  1373.58  1379.89  1.86115  -0.433  115.68  0.6354  0.0169  0.0211
  1376.74  1373.58  1379.89  1.86115  -0.367  111.51  0.6466  0.0171  0.0214
  1376.74  1373.58  1379.89  1.86115  -0.300  107.46  0.6461  0.0170  0.0214
  1376.74  1373.58  1379.89  1.86115  -0.233  103.49  0.7321  0.0181  0.0233
  1376.74  1373.58  1379.89  1.86115  -0.167   99.59  0.7271  0.0183  0.0234
  1376.74  1373.58  1379.89  1.86115  -0.100   95.74  0.8130  0.0194  0.0253
  1376.74  1373.58  1379.89  1.86115  -0.033   91.91  0.8971  0.0209  0.0275
  1376.74  1373.58  1379.89  1.86115   0.033   88.09  0.8652  0.0209  0.0271
  1376.74  1373.58  1379.89  1.86115   0.100   84.26  0.8296  0.0207  0.0265
  1376.74  1373.58  1379.89  1.86115   0.167   80.41  0.7507  0.0198  0.0248
  1376.74  1373.58  1379.89  1.86115   0.233   76.51  0.6400  0.0185  0.0225
  1376.74  1373.58  1379.89  1.86115   0.300   72.54  0.5647  0.0174  0.0207
  1376.74  1373.58  1379.89  1.86115   0.367   68.49  0.5375  0.0170  0.0201
  1376.74  1373.58  1379.89  1.86115   0.433   64.32  0.4940  0.0168  0.0195
  1376.74  1373.58  1379.89  1.86115   0.500   60.00  0.5267  0.0179  0.0208
  1376.74  1373.58  1379.89  1.86115   0.567   55.48  0.6650  0.0207  0.0246
  1376.74  1373.58  1379.89  1.86115   0.633   50.70  0.8715  0.0272  0.0323
  1376.74  1373.58  1379.89  1.86115   0.700   45.57  1.2773  0.0357  0.0439
  1376.74  1373.58  1379.89  1.86115   0.767   39.94  1.6709  0.0362  0.0493
  1376.74  1373.58  1379.89  1.86115   0.833   33.56  2.1876  0.0500  0.0664
  1376.74  1373.58  1379.89  1.86115   0.900   25.84  2.1204  0.0760  0.0870
  1376.74  1373.58  1379.89  1.86115   0.967   14.84  1.7232  0.1736  0.1770
  1383.13  1379.90  1386.36  1.86437  -0.967  165.16  1.6345  0.0470  0.0573
  1383.13  1379.90  1386.36  1.86437  -0.900  154.16  1.6093  0.0347  0.0473
  1383.13  1379.90  1386.36  1.86437  -0.833  146.44  1.5496  0.0323  0.0448
  1383.13  1379.90  1386.36  1.86437  -0.767  140.06  1.3237  0.0298  0.0399
  1383.13  1379.90  1386.36  1.86437  -0.700  134.43  1.0941  0.0274  0.0351
  1383.13  1379.90  1386.36  1.86437  -0.633  129.30  0.9198  0.0248  0.0309
  1383.13  1379.90  1386.36  1.86437  -0.567  124.52  0.7705  0.0226  0.0274
  1383.13  1379.90  1386.36  1.86437  -0.500  120.00  0.6685  0.0210  0.0249
  1383.13  1379.90  1386.36  1.86437  -0.433  115.68  0.6343  0.0202  0.0239
  1383.13  1379.90  1386.36  1.86437  -0.367  111.51  0.6464  0.0204  0.0242
  1383.13  1379.90  1386.36  1.86437  -0.300  107.46  0.6611  0.0206  0.0245
  1383.13  1379.90  1386.36  1.86437  -0.233  103.49  0.7223  0.0217  0.0261
  1383.13  1379.90  1386.36  1.86437  -0.167   99.59  0.7760  0.0224  0.0273
  1383.13  1379.90  1386.36  1.86437  -0.100   95.74  0.8236  0.0237  0.0289
  1383.13  1379.90  1386.36  1.86437  -0.033   91.91  0.8601  0.0248  0.0302
  1383.13  1379.90  1386.36  1.86437   0.033   88.09  0.8669  0.0252  0.0306
  1383.13  1379.90  1386.36  1.86437   0.100   84.26  0.8269  0.0248  0.0298
  1383.13  1379.90  1386.36  1.86437   0.167   80.41  0.7511  0.0236  0.0280
  1383.13  1379.90  1386.36  1.86437   0.233   76.51  0.6226  0.0218  0.0251
  1383.13  1379.90  1386.36  1.86437   0.300   72.54  0.5562  0.0208  0.0236
  1383.13  1379.90  1386.36  1.86437   0.367   68.49  0.5349  0.0201  0.0228
  1383.13  1379.90  1386.36  1.86437   0.433   64.32  0.4783  0.0201  0.0223
  1383.13  1379.90  1386.36  1.86437   0.500   60.00  0.5436  0.0218  0.0244
  1383.13  1379.90  1386.36  1.86437   0.567   55.48  0.6661  0.0249  0.0282
  1383.13  1379.90  1386.36  1.86437   0.633   50.70  0.9025  0.0331  0.0377
  1383.13  1379.90  1386.36  1.86437   0.700   45.57  1.2384  0.0422  0.0489
  1383.13  1379.90  1386.36  1.86437   0.767   39.94  1.6626  0.0432  0.0545
  1383.13  1379.90  1386.36  1.86437   0.833   33.56  2.1448  0.0593  0.0732
  1383.13  1379.90  1386.36  1.86437   0.900   25.84  2.1564  0.0918  0.1014
  1383.13  1379.90  1386.36  1.86437   0.967   14.84  1.5799  0.2043  0.2067
  1392.90  1389.63  1396.17  1.86928  -0.967  165.16  1.6595  0.0349  0.0482
  1392.90  1389.63  1396.17  1.86928  -0.900  154.16  1.5601  0.0256  0.0404
  1392.90  1389.63  1396.17  1.86928  -0.833  146.44  1.4419  0.0237  0.0373
  1392.90  1389.63  1396.17  1.86928  -0.767  140.06  1.2392  0.0219  0.0331
  1392.90  1389.63  1396.17  1.86928  -0.700  134.43  1.0987  0.0206  0.0301
  1392.90  1389.63  1396.17  1.86928  -0.633  129.30  0.8984  0.0183  0.0256
  1392.90  1389.63  1396.17  1.86928  -0.567  124.52  0.7659  0.0168  0.0227
  1392.90  1389.63  1396.17  1.86928  -0.500  120.00  0.6638  0.0157  0.0206
  1392.90  1389.63  1396.17  1.86928  -0.433  115.68  0.6334  0.0151  0.0197
  1392.90  1389.63  1396.17  1.86928  -0.367  111.51  0.6196  0.0150  0.0195
  1392.90  1389.63  1396.17  1.86928  -0.300  107.46  0.6563  0.0154  0.0202
  1392.90  1389.63  1396.17  1.86928  -0.233  103.49  0.7503  0.0163  0.0222
  1392.90  1389.63  1396.17  1.86928  -0.167   99.59  0.7833  0.0168  0.0230
  1392.90  1389.63  1396.17  1.86928  -0.100   95.74  0.8686  0.0180  0.0250
  1392.90  1389.63  1396.17  1.86928  -0.033   91.91  0.8801  0.0187  0.0257
  1392.90  1389.63  1396.17  1.86928   0.033   88.09  0.8790  0.0189  0.0258
  1392.90  1389.63  1396.17  1.86928   0.100   84.26  0.8030  0.0182  0.0243
  1392.90  1389.63  1396.17  1.86928   0.167   80.41  0.7188  0.0174  0.0226
  1392.90  1389.63  1396.17  1.86928   0.233   76.51  0.6319  0.0165  0.0208
  1392.90  1389.63  1396.17  1.86928   0.300   72.54  0.5451  0.0153  0.0188
  1392.90  1389.63  1396.17  1.86928   0.367   68.49  0.4680  0.0144  0.0172
  1392.90  1389.63  1396.17  1.86928   0.433   64.32  0.4471  0.0145  0.0170
  1392.90  1389.63  1396.17  1.86928   0.500   60.00  0.4958  0.0156  0.0185
  1392.90  1389.63  1396.17  1.86928   0.567   55.48  0.6275  0.0182  0.0221
  1392.90  1389.63  1396.17  1.86928   0.633   50.70  0.8588  0.0244  0.0298
  1392.90  1389.63  1396.17  1.86928   0.700   45.57  1.2744  0.0326  0.0414
  1392.90  1389.63  1396.17  1.86928   0.767   39.94  1.7767  0.0338  0.0490
  1392.90  1389.63  1396.17  1.86928   0.833   33.56  2.1236  0.0447  0.0617
  1392.90  1389.63  1396.17  1.86928   0.900   25.84  2.1919  0.0700  0.0826
  1392.90  1389.63  1396.17  1.86928   0.967   14.84  1.5274  0.1569  0.1598
  1399.41  1396.17  1402.64  1.87254  -0.967  165.16  1.5564  0.0389  0.0498
  1399.41  1396.17  1402.64  1.87254  -0.900  154.16  1.5975  0.0299  0.0438
  1399.41  1396.17  1402.64  1.87254  -0.833  146.44  1.4393  0.0272  0.0396
  1399.41  1396.17  1402.64  1.87254  -0.767  140.06  1.2742  0.0255  0.0361
  1399.41  1396.17  1402.64  1.87254  -0.700  134.43  1.0921  0.0235  0.0321
  1399.41  1396.17  1402.64  1.87254  -0.633  129.30  0.8891  0.0211  0.0276
  1399.41  1396.17  1402.64  1.87254  -0.567  124.52  0.7781  0.0194  0.0249
  1399.41  1396.17  1402.64  1.87254  -0.500  120.00  0.6675  0.0180  0.0224
  1399.41  1396.17  1402.64  1.87254  -0.433  115.68  0.6421  0.0175  0.0217
  1399.41  1396.17  1402.64  1.87254  -0.367  111.51  0.6505  0.0177  0.0220
  1399.41  1396.17  1402.64  1.87254  -0.300  107.46  0.7037  0.0182  0.0230
  1399.41  1396.17  1402.64  1.87254  -0.233  103.49  0.7282  0.0187  0.0237
  1399.41  1396.17  1402.64  1.87254  -0.167   99.59  0.7676  0.0194  0.0247
  1399.41  1396.17  1402.64  1.87254  -0.100   95.74  0.8530  0.0208  0.0269
  1399.41  1396.17  1402.64  1.87254  -0.033   91.91  0.8388  0.0210  0.0269
  1399.41  1396.17  1402.64  1.87254   0.033   88.09  0.8966  0.0219  0.0283
  1399.41  1396.17  1402.64  1.87254   0.100   84.26  0.7708  0.0207  0.0258
  1399.41  1396.17  1402.64  1.87254   0.167   80.41  0.7433  0.0204  0.0252
  1399.41  1396.17  1402.64  1.87254   0.233   76.51  0.6393  0.0190  0.0229
  1399.41  1396.17  1402.64  1.87254   0.300   72.54  0.5655  0.0179  0.0212
  1399.41  1396.17  1402.64  1.87254   0.367   68.49  0.4715  0.0165  0.0190
  1399.41  1396.17  1402.64  1.87254   0.433   64.32  0.4597  0.0169  0.0192
  1399.41  1396.17  1402.64  1.87254   0.500   60.00  0.4821  0.0179  0.0203
  1399.41  1396.17  1402.64  1.87254   0.567   55.48  0.6129  0.0207  0.0241
  1399.41  1396.17  1402.64  1.87254   0.633   50.70  0.8909  0.0288  0.0339
  1399.41  1396.17  1402.64  1.87254   0.700   45.57  1.2318  0.0369  0.0444
  1399.41  1396.17  1402.64  1.87254   0.767   39.94  1.7078  0.0383  0.0513
  1399.41  1396.17  1402.64  1.87254   0.833   33.56  2.1264  0.0516  0.0669
  1399.41  1396.17  1402.64  1.87254   0.900   25.84  2.2199  0.0811  0.0925
  1399.41  1396.17  1402.64  1.87254   0.967   14.84  1.3705  0.1749  0.1770
  1405.82  1402.65  1408.99  1.87575  -0.967  165.16  1.6304  0.0443  0.0550
  1405.82  1402.65  1408.99  1.87575  -0.900  154.16  1.5619  0.0331  0.0455
  1405.82  1402.65  1408.99  1.87575  -0.833  146.44  1.3984  0.0301  0.0411
  1405.82  1402.65  1408.99  1.87575  -0.767  140.06  1.2810  0.0285  0.0383
  1405.82  1402.65  1408.99  1.87575  -0.700  134.43  1.0995  0.0264  0.0344
  1405.82  1402.65  1408.99  1.87575  -0.633  129.30  0.8947  0.0235  0.0295
  1405.82  1402.65  1408.99  1.87575  -0.567  124.52  0.7899  0.0220  0.0271
  1405.82  1402.65  1408.99  1.87575  -0.500  120.00  0.6767  0.0203  0.0244
  1405.82  1402.65  1408.99  1.87575  -0.433  115.68  0.6472  0.0199  0.0237
  1405.82  1402.65  1408.99  1.87575  -0.367  111.51  0.6374  0.0196  0.0234
  1405.82  1402.65  1408.99  1.87575  -0.300  107.46  0.6431  0.0198  0.0236
  1405.82  1402.65  1408.99  1.87575  -0.233  103.49  0.7429  0.0213  0.0260
  1405.82  1402.65  1408.99  1.87575  -0.167   99.59  0.7998  0.0221  0.0273
  1405.82  1402.65  1408.99  1.87575  -0.100   95.74  0.8619  0.0234  0.0291
  1405.82  1402.65  1408.99  1.87575  -0.033   91.91  0.8926  0.0244  0.0302
  1405.82  1402.65  1408.99  1.87575   0.033   88.09  0.8586  0.0243  0.0298
  1405.82  1402.65  1408.99  1.87575   0.100   84.26  0.8163  0.0239  0.0289
  1405.82  1402.65  1408.99  1.87575   0.167   80.41  0.7412  0.0228  0.0272
  1405.82  1402.65  1408.99  1.87575   0.233   76.51  0.6471  0.0216  0.0252
  1405.82  1402.65  1408.99  1.87575   0.300   72.54  0.5464  0.0199  0.0227
  1405.82  1402.65  1408.99  1.87575   0.367   68.49  0.4563  0.0182  0.0204
  1405.82  1402.65  1408.99  1.87575   0.433   64.32  0.4213  0.0180  0.0199
  1405.82  1402.65  1408.99  1.87575   0.500   60.00  0.4892  0.0202  0.0224
  1405.82  1402.65  1408.99  1.87575   0.567   55.48  0.6292  0.0234  0.0266
  1405.82  1402.65  1408.99  1.87575   0.633   50.70  0.8589  0.0321  0.0364
  1405.82  1402.65  1408.99  1.87575   0.700   45.57  1.2072  0.0409  0.0475
  1405.82  1402.65  1408.99  1.87575   0.767   39.94  1.8063  0.0439  0.0569
  1405.82  1402.65  1408.99  1.87575   0.833   33.56  2.1010  0.0575  0.0712
  1405.82  1402.65  1408.99  1.87575   0.900   25.84  2.2411  0.0925  0.1028
  1405.82  1402.65  1408.99  1.87575   0.967   14.84  1.5640  0.2194  0.2216
  1412.05  1408.99  1415.12  1.87886  -0.967  165.16  1.6297  0.0371  0.0494
  1412.05  1408.99  1415.12  1.87886  -0.900  154.16  1.5752  0.0277  0.0419
  1412.05  1408.99  1415.12  1.87886  -0.833  146.44  1.4771  0.0257  0.0392
  1412.05  1408.99  1415.12  1.87886  -0.767  140.06  1.3062  0.0240  0.0355
  1412.05  1408.99  1415.12  1.87886  -0.700  134.43  1.1276  0.0222  0.0316
  1412.05  1408.99  1415.12  1.87886  -0.633  129.30  0.8612  0.0194  0.0259
  1412.05  1408.99  1415.12  1.87886  -0.567  124.52  0.7876  0.0184  0.0242
  1412.05  1408.99  1415.12  1.87886  -0.500  120.00  0.6787  0.0169  0.0217
  1412.05  1408.99  1415.12  1.87886  -0.433  115.68  0.6589  0.0167  0.0213
  1412.05  1408.99  1415.12  1.87886  -0.367  111.51  0.6824  0.0169  0.0217
  1412.05  1408.99  1415.12  1.87886  -0.300  107.46  0.7381  0.0174  0.0228
  1412.05  1408.99  1415.12  1.87886  -0.233  103.49  0.7709  0.0179  0.0236
  1412.05  1408.99  1415.12  1.87886  -0.167   99.59  0.8370  0.0188  0.0252
  1412.05  1408.99  1415.12  1.87886  -0.100   95.74  0.8872  0.0199  0.0267
  1412.05  1408.99  1415.12  1.87886  -0.033   91.91  0.9425  0.0207  0.0280
  1412.05  1408.99  1415.12  1.87886   0.033   88.09  0.9251  0.0210  0.0280
  1412.05  1408.99  1415.12  1.87886   0.100   84.26  0.8256  0.0200  0.0259
  1412.05  1408.99  1415.12  1.87886   0.167   80.41  0.7149  0.0187  0.0235
  1412.05  1408.99  1415.12  1.87886   0.233   76.51  0.6272  0.0177  0.0217
  1412.05  1408.99  1415.12  1.87886   0.300   72.54  0.5247  0.0164  0.0195
  1412.05  1408.99  1415.12  1.87886   0.367   68.49  0.4322  0.0149  0.0172
  1412.05  1408.99  1415.12  1.87886   0.433   64.32  0.4307  0.0154  0.0176
  1412.05  1408.99  1415.12  1.87886   0.500   60.00  0.4586  0.0163  0.0187
  1412.05  1408.99  1415.12  1.87886   0.567   55.48  0.6218  0.0197  0.0233
  1412.05  1408.99  1415.12  1.87886   0.633   50.70  0.8778  0.0271  0.0323
  1412.05  1408.99  1415.12  1.87886   0.700   45.57  1.2439  0.0346  0.0426
  1412.05  1408.99  1415.12  1.87886   0.767   39.94  1.7499  0.0364  0.0505
  1412.05  1408.99  1415.12  1.87886   0.833   33.56  2.2010  0.0496  0.0663
  1412.05  1408.99  1415.12  1.87886   0.900   25.84  2.3073  0.0788  0.0913
  1412.05  1408.99  1415.12  1.87886   0.967   14.84  1.6643  0.1828  0.1858
  1429.17  1426.56  1431.79  1.88739  -0.967  165.16  1.5661  0.0436  0.0537
  1429.17  1426.56  1431.79  1.88739  -0.900  154.16  1.5760  0.0330  0.0456
  1429.17  1426.56  1431.79  1.88739  -0.833  146.44  1.3870  0.0300  0.0409
  1429.17  1426.56  1431.79  1.88739  -0.767  140.06  1.2355  0.0280  0.0373
  1429.17  1426.56  1431.79  1.88739  -0.700  134.43  1.0651  0.0259  0.0335
  1429.17  1426.56  1431.79  1.88739  -0.633  129.30  0.8523  0.0229  0.0285
  1429.17  1426.56  1431.79  1.88739  -0.567  124.52  0.7248  0.0213  0.0258
  1429.17  1426.56  1431.79  1.88739  -0.500  120.00  0.6296  0.0199  0.0235
  1429.17  1426.56  1431.79  1.88739  -0.433  115.68  0.6118  0.0192  0.0228
  1429.17  1426.56  1431.79  1.88739  -0.367  111.51  0.6444  0.0197  0.0235
  1429.17  1426.56  1431.79  1.88739  -0.300  107.46  0.6816  0.0203  0.0245
  1429.17  1426.56  1431.79  1.88739  -0.233  103.49  0.7934  0.0217  0.0269
  1429.17  1426.56  1431.79  1.88739  -0.167   99.59  0.8540  0.0228  0.0285
  1429.17  1426.56  1431.79  1.88739  -0.100   95.74  0.8726  0.0236  0.0294
  1429.17  1426.56  1431.79  1.88739  -0.033   91.91  0.9512  0.0249  0.0313
  1429.17  1426.56  1431.79  1.88739   0.033   88.09  0.8507  0.0240  0.0294
  1429.17  1426.56  1431.79  1.88739   0.100   84.26  0.7933  0.0234  0.0283
  1429.17  1426.56  1431.79  1.88739   0.167   80.41  0.6726  0.0216  0.0254
  1429.17  1426.56  1431.79  1.88739   0.233   76.51  0.5882  0.0205  0.0236
  1429.17  1426.56  1431.79  1.88739   0.300   72.54  0.4831  0.0185  0.0209
  1429.17  1426.56  1431.79  1.88739   0.367   68.49  0.4203  0.0173  0.0192
  1429.17  1426.56  1431.79  1.88739   0.433   64.32  0.3874  0.0174  0.0190
  1429.17  1426.56  1431.79  1.88739   0.500   60.00  0.4839  0.0198  0.0220
  1429.17  1426.56  1431.79  1.88739   0.567   55.48  0.5393  0.0220  0.0245
  1429.17  1426.56  1431.79  1.88739   0.633   50.70  0.7748  0.0305  0.0342
  1429.17  1426.56  1431.79  1.88739   0.700   45.57  1.3062  0.0413  0.0489
  1429.17  1426.56  1431.79  1.88739   0.767   39.94  1.7666  0.0430  0.0557
  1429.17  1426.56  1431.79  1.88739   0.833   33.56  2.2544  0.0595  0.0747
  1429.17  1426.56  1431.79  1.88739   0.900   25.84  2.1820  0.0922  0.1020
  1429.17  1426.56  1431.79  1.88739   0.967   14.84  1.4845  0.2171  0.2191
  1434.22  1431.79  1436.66  1.88990  -0.967  165.16  1.5443  0.0610  0.0684
  1434.22  1431.79  1436.66  1.88990  -0.900  154.16  1.4925  0.0462  0.0550
  1434.22  1431.79  1436.66  1.88990  -0.833  146.44  1.3724  0.0423  0.0504
  1434.22  1431.79  1436.66  1.88990  -0.767  140.06  1.2597  0.0400  0.0473
  1434.22  1431.79  1436.66  1.88990  -0.700  134.43  1.1053  0.0377  0.0437
  1434.22  1431.79  1436.66  1.88990  -0.633  129.30  0.8672  0.0330  0.0373
  1434.22  1431.79  1436.66  1.88990  -0.567  124.52  0.7414  0.0305  0.0339
  1434.22  1431.79  1436.66  1.88990  -0.500  120.00  0.6288  0.0279  0.0306
  1434.22  1431.79  1436.66  1.88990  -0.433  115.68  0.5984  0.0271  0.0296
  1434.22  1431.79  1436.66  1.88990  -0.367  111.51  0.6493  0.0282  0.0310
  1434.22  1431.79  1436.66  1.88990  -0.300  107.46  0.6568  0.0283  0.0312
  1434.22  1431.79  1436.66  1.88990  -0.233  103.49  0.8128  0.0312  0.0352
  1434.22  1431.79  1436.66  1.88990  -0.167   99.59  0.8110  0.0317  0.0356
  1434.22  1431.79  1436.66  1.88990  -0.100   95.74  0.9309  0.0347  0.0394
  1434.22  1431.79  1436.66  1.88990  -0.033   91.91  0.9332  0.0351  0.0398
  1434.22  1431.79  1436.66  1.88990   0.033   88.09  0.9169  0.0356  0.0400
  1434.22  1431.79  1436.66  1.88990   0.100   84.26  0.8101  0.0338  0.0375
  1434.22  1431.79  1436.66  1.88990   0.167   80.41  0.7183  0.0319  0.0350
  1434.22  1431.79  1436.66  1.88990   0.233   76.51  0.6089  0.0297  0.0321
  1434.22  1431.79  1436.66  1.88990   0.300   72.54  0.4765  0.0267  0.0283
  1434.22  1431.79  1436.66  1.88990   0.367   68.49  0.3894  0.0243  0.0255
  1434.22  1431.79  1436.66  1.88990   0.433   64.32  0.3993  0.0251  0.0263
  1434.22  1431.79  1436.66  1.88990   0.500   60.00  0.4815  0.0285  0.0301
  1434.22  1431.79  1436.66  1.88990   0.567   55.48  0.5246  0.0316  0.0333
  1434.22  1431.79  1436.66  1.88990   0.633   50.70  0.8026  0.0445  0.0473
  1434.22  1431.79  1436.66  1.88990   0.700   45.57  1.2681  0.0594  0.0646
  1434.22  1431.79  1436.66  1.88990   0.767   39.94  1.6759  0.0601  0.0688
  1434.22  1431.79  1436.66  1.88990   0.833   33.56  2.2112  0.0851  0.0959
  1434.22  1431.79  1436.66  1.88990   0.900   25.84  2.1726  0.1323  0.1393
  1434.22  1431.79  1436.66  1.88990   0.967   14.84  1.7334  0.3458  0.3475
  1443.26  1441.17  1445.35  1.89439  -0.967  165.16  1.6079  0.0541  0.0629
  1443.26  1441.17  1445.35  1.89439  -0.900  154.16  1.5533  0.0409  0.0514
  1443.26  1441.17  1445.35  1.89439  -0.833  146.44  1.4690  0.0377  0.0478
  1443.26  1441.17  1445.35  1.89439  -0.767  140.06  1.1984  0.0346  0.0421
  1443.26  1441.17  1445.35  1.89439  -0.700  134.43  1.0483  0.0321  0.0383
  1443.26  1441.17  1445.35  1.89439  -0.633  129.30  0.8615  0.0286  0.0334
  1443.26  1441.17  1445.35  1.89439  -0.567  124.52  0.7573  0.0269  0.0309
  1443.26  1441.17  1445.35  1.89439  -0.500  120.00  0.6412  0.0249  0.0280
  1443.26  1441.17  1445.35  1.89439  -0.433  115.68  0.6335  0.0241  0.0272
  1443.26  1441.17  1445.35  1.89439  -0.367  111.51  0.6412  0.0246  0.0277
  1443.26  1441.17  1445.35  1.89439  -0.300  107.46  0.7236  0.0257  0.0295
  1443.26  1441.17  1445.35  1.89439  -0.233  103.49  0.7723  0.0270  0.0311
  1443.26  1441.17  1445.35  1.89439  -0.167   99.59  0.8684  0.0289  0.0337
  1443.26  1441.17  1445.35  1.89439  -0.100   95.74  0.9511  0.0310  0.0364
  1443.26  1441.17  1445.35  1.89439  -0.033   91.91  0.9543  0.0315  0.0368
  1443.26  1441.17  1445.35  1.89439   0.033   88.09  0.9098  0.0311  0.0360
  1443.26  1441.17  1445.35  1.89439   0.100   84.26  0.8237  0.0298  0.0341
  1443.26  1441.17  1445.35  1.89439   0.167   80.41  0.6562  0.0269  0.0299
  1443.26  1441.17  1445.35  1.89439   0.233   76.51  0.6076  0.0257  0.0284
  1443.26  1441.17  1445.35  1.89439   0.300   72.54  0.4833  0.0233  0.0252
  1443.26  1441.17  1445.35  1.89439   0.367   68.49  0.3860  0.0211  0.0225
  1443.26  1441.17  1445.35  1.89439   0.433   64.32  0.3690  0.0216  0.0228
  1443.26  1441.17  1445.35  1.89439   0.500   60.00  0.4324  0.0236  0.0251
  1443.26  1441.17  1445.35  1.89439   0.567   55.48  0.5997  0.0291  0.0315
  1443.26  1441.17  1445.35  1.89439   0.633   50.70  0.7907  0.0395  0.0425
  1443.26  1441.17  1445.35  1.89439   0.700   45.57  1.2406  0.0525  0.0581
  1443.26  1441.17  1445.35  1.89439   0.767   39.94  1.7238  0.0539  0.0640
